Material_ID,Formula,Density_(g/cm3),Energy_Above_Hull_(eV),Bulk_Modulus_(GPa),Shear_Modulus_(GPa),Source_DB,Ultimate_Tensile_Strength_(MPa),Yield_Strength_(MPa),Elongation_(%),Hardness_(HB),C_Wt_%,Mn_Wt_%,P_Wt_%,S_Wt_%,Si_Wt_%,Ni_Wt_%,Cr_Wt_%,Mo_Wt_%,Ti_Wt_%
mp-865730,TiZnAu2,12.975509402149905,0.0,133.602,28.603,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865678,TiMn2V,6.581363625956736,0.0,195.509,76.292,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865728,Ti2ReNi,9.911206418981333,0.0,194.083,80.092,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865664,TiRe2W,16.484398676515777,0.0,287.241,142.198,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865712,Ti2MnNi,6.599218337116065,0.0,173.551,66.646,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865680,TiSiOs2,13.958250478433984,0.0,283.881,134.466,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865780,TiMn2Ga,6.573741238384237,0.03382918218749964,160.207,76.368,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865768,Ti2MnOs,9.985094730261817,0.0,210.074,88.015,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865803,Ti2MoPt,10.461961334718627,0.0,194.966,87.695,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865809,TiTc2Sb,9.699539283925471,0.0,210.128,97.116,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865807,Ti2MoIr,10.563967273378031,0.0,208.29,83.939,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865810,TiTc2W,11.869333306726235,0.0,257.893,119.069,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865842,Ti2OsRu,11.023991030952734,0.0,231.602,119.766,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865840,Ti2TcIr,10.872793184601566,0.0,223.944,110.73,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865900,Ti3Tl,7.950479829108766,0.0,108.872,59.015,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865877,Ti2RePt,12.836001735139876,0.0691250500000038,212.512,77.792,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865899,Ti3Os,8.792445283566538,0.0,160.895,51.02,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865888,TiSnRu2,9.980357063324766,0.0,205.955,106.326,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865878,Ti2TcNi,7.456156361146525,0.0,168.312,73.802,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865876,Ti2TcOs,10.829776194206682,0.0,225.088,99.119,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865898,TiZnCo2,8.081494678302654,0.0,180.042,89.75,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865916,TiVRe2,13.579383344439856,0.0,257.696,111.69,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865928,Ti2TcPt,10.707051219164935,0.0,201.234,72.828,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865927,AcTiO3,8.403352529905955,0.0,179.412,77.02,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865930,TiZnCu2,7.637160698690506,0.0,130.031,52.34,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865914,TiVTc2,8.624257582118439,0.0,226.153,95.113,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865931,Ti2TcPd,8.252229264938999,0.0,182.368,65.713,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-865948,Ti2ReRh,10.777421022385287,0.0,213.72,102.659,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866152,TiBeCo2,6.805302038254494,0.0,191.214,104.999,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866139,TiBe2Ir,9.429052048279033,0.0,189.33,65.793,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866140,TiGaPd2,9.159502332314895,0.0,155.629,18.4,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866143,TiBeRh2,8.548145263528104,0.0,203.582,98.384,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866154,TiBeIr2,14.080612685082802,0.0,241.903,121.444,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866168,TiInPd2,9.473634010662586,0.0,125.716,22.501,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866186,Ti3Zn,5.407726102297076,0.01046169916666706,110.213,52.136,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866218,Ti2MnRh,7.595639051288437,0.0,191.897,80.041,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866213,TiTc2Mo,9.463125964018595,0.0,248.307,122.887,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866183,Ti2ZnRe,9.522597349907423,0.0,168.977,62.502,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866187,Ti2ZnTc,7.145842878894116,0.0,158.023,47.873,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-866376,TiMn2Ge,7.557976573647595,0.03427372426724418,191.642,85.453,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867123,TaTiOs2,16.46189922657767,0.0,267.946,94.516,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867568,CsTi6O12,4.30712486768944,0.0,116.019,52.941,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867744,LiTi3O4,4.744328153094897,0.0884509793749988,193.852,81.153,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867821,TaTiMn2,10.297582419182701,0.0,207.781,83.607,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-867846,TaTiRe2,15.911486793579433,0.0,257.421,116.994,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-882700,KTiF4,2.6216834841256453,0.045467249166666335,35.497,13.954,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-924130,TiNiSn,7.260028489191841,0.0,123.819,69.076,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-961646,TiTeOs,10.340592699462565,0.38957618166666563,158.831,62.489,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-961659,TiSiPd,5.951367136598434,0.1969092074999974,145.487,56.487,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-961682,TiSnPd,7.699071602255356,0.0,118.974,47.761,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-961706,TiSiPt,8.767714404543293,0.06032826083333376,165.342,68.623,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972069,Ti3Ga,5.451212159607374,0.012396137499999682,116.433,64.387,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972220,TiPt3,17.40312926993991,0.01377564321428082,233.898,90.295,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972217,Ti2CuTc,7.350137562286536,0.002355828749998068,167.17,52.288,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972275,Ti2ReRu,10.643472518388485,0.008236759999999066,219.69,93.59,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972241,Ti2ReTc,10.588479858295463,0.0,217.331,83.786,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972337,Ti2IrW,12.892230804762624,0.0,216.082,92.111,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972238,Ti2VIr,9.368402493761653,0.0,179.691,84.534,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972396,Ti2MnRe,9.754199794354681,0.0228985784499951,230.659,71.729,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-972957,ScTiRu2,7.992666114198276,0.0,177.267,77.929,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-976271,KTi2F7,3.280331265093253,0.032394246875000476,83.985,38.463,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-977123,NaTiO3,3.321188019187518,0.08842447607143011,138.443,68.649,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979115,Ti2Ag,6.59223728227099,0.0,115.12,38.471,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-979963,Yb3Ti,8.787809150486627,0.15635386708333243,20.615,14.63,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-980203,TiOs3,17.479910151493293,0.2197645525000027,308.449,110.247,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-980193,Ti2H4Pd,5.9979882973089635,0.1877688483333344,139.691,64.14,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-981232,Ti3Nb,5.589552890171309,0.08193619749999925,122.685,24.306,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-989613,TiPN3,3.087106691870028,0.03016874133333225,178.71,62.581,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-996940,TiReN3,8.586445966771754,0.08140965366666819,269.191,103.364,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998908,TiN,4.215554742581155,0.3018746200000013,201.627,80.583,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998903,TiN,5.588392967722119,0.8902708449999999,258.929,68.67,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998947,TiRu3,10.139813907193572,0.17323985750000048,247.859,100.073,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998987,Ti3Ge,5.601247001669695,0.19227255597222204,123.634,38.711,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998986,Ti3Si,4.58521936940328,0.19399252513888854,131.4,42.805,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999060,Ti2CoSi,5.538625740504249,0.30791952324999805,154.865,54.714,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998988,Ti3Ga,5.416622352125041,0.12925891749999963,109.768,29.881,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-998982,Ti3Sn,6.031736671983281,0.10550728750000005,113.274,37.386,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999054,Ti2GaCo,6.493717438443345,0.17431408968749995,138.266,52.933,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999067,Ti2CoGe,6.622847290062271,0.3014262462499975,145.264,49.069,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999076,Ti2InNi,6.799537631515928,0.2068041012499986,35.899,43.517,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999047,Ti2MnSi,5.425819386010855,0.2444729443750031,153.082,43.594,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999053,Ti2GaNi,6.375035168451553,0.19098405750000058,121.628,45.216,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-999484,YTi,4.639648970751214,0.36447532999999765,48.406,17.122,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1001784,LiTiS2,3.0481480336315223,0.0032458749999992875,60.842,39.777,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008702,Ti2In,5.068743071438228,0.6684108049999997,67.275,0.8130000000000001,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008680,TiGePt,9.95968164571253,0.0,151.635,59.294,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008677,TiO2,4.678793207323615,0.30832484416666617,246.526,83.386,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008568,ZrTi2,5.3473968743078935,0.03777308388888656,106.1,49.525,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008682,TiS2,3.9162215108170964,0.44416815333333304,60.041,32.196,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1008688,Ti2Sn,5.184208869587416,0.6013747750000036,73.05,17.188,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1014230,TiZn,6.1710520430201825,0.0,110.695,51.57,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1014229,Ti2Zn,5.540104334012564,0.0,112.106,50.566,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1014257,Ti3ZnN,5.465796300492918,0.0,145.73,94.61,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1014227,Ti2ZnN,5.755004204845663,0.0,147.64,95.909,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016108,TiZnN2,4.876130451353696,0.0,154.329,55.654,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016842,TiHgO3,8.164206395634178,0.23989173000000097,174.512,54.005,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1016846,TiCdO3,5.889148366825107,0.19823604300000053,181.549,75.558,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1017985,TiAg,7.542128401616839,0.0,102.455,28.597,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018028,TiS,4.462948505690709,0.0,139.693,101.235,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018015,Ti2MnGe,6.5876400507286945,0.29441337455357264,140.634,33.046,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018072,KTiS2,2.949823507608324,0.06723151250000026,51.499,33.145,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018051,KTiS2,2.9598130996460843,0.05575627750000045,51.441,33.931,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018124,Ti2Rh,7.215172755322286,0.0,162.15,84.389,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1018639,TiSnO3,5.778248877418962,0.16012544750000224,175.285,85.64,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1021478,SrMg6Ti,2.3246743337086193,0.1720202108333333,35.604,16.23,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025045,TiGaPd,8.204391925777468,0.0,140.178,44.998,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025172,Ho(TiGa2)2,7.348391443682384,0.004112105714278336,96.685,60.465,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025170,Ti3B4,4.569244264241126,0.0,224.584,217.798,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025207,Ti(CrTe2)2,6.2788538283888675,0.035925570714288035,47.988,32.833,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025203,Ti2VSe4,5.468677948863102,0.016565360952379038,67.424,46.399,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025173,Ti(MoS2)2,5.228463331860968,0.09579953607142766,104.193,65.901,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025200,Eu2TiO4,7.3892961857647945,0.0,133.071,71.88,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025238,Tm(TiGa2)2,7.470602150629662,0.0,96.793,62.39,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025219,Ti2VTe4,6.231071416409171,0.009515937714289713,46.041,33.076,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025229,TiGa5Co,7.233514553308197,0.009694247500000586,108.798,50.857,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025236,Sc(TiGa2)2,5.948064765794195,0.0011790724999984903,96.87,66.519,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025281,Ti2NiSe4,5.93478494021032,0.019777375714286727,69.621,41.997,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025263,Ti2NiS4,4.1230981926602555,0.0,91.139,53.452,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025291,Ti(NbSe2)2,6.445513848636579,0.031535282857141134,82.772,49.134,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025313,TiGa5Ni,6.859747290202509,0.04536378599999935,101.134,34.363,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025304,Zr(TiGa2)2,6.677927742713209,0.0,112.537,70.165,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025335,Lu(TiGa2)2,7.607002376200084,0.0,98.232,62.927,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025364,Dy(TiGa2)2,7.280926572753337,0.009580947142849183,95.067,59.557,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025345,Ti2CrTe4,6.441807924704787,0.0492931228571436,49.615,34.742,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025360,Na2Ti2As2O,3.9844336227143633,0.0,59.913,26.878,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1025550,Ti2GaN,5.7591876187433115,0.0,157.125,111.361,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1029424,LiTi2N3,3.588268078046691,0.0,134.345,71.603,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1029374,BaTiN2,6.1927659954940255,0.3398309356249998,144.299,90.866,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
